Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RPO	RPO250401:SR:WB:	Sample-Routine	04/01/2025	08:51	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		120.93	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO250401:SR:WB:	Sample-Routine	04/01/2025	08:51	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.85	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
RKS	RKS250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.91	mg/l		8157	HACH			
RKS	RKS250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.2	%		8157	HACH			
RKS	RKS250401:FM:WB:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.60	NTU		180.1	USEPA			
RKS	RKS250401:FM:PS:PH:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.05	None		8156	HACH			
RKS	RKS250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.1	ppt		8160	HACH			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		79.29	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.53	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.95	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			198.46	ug/l	Filtered, field	366.0	USEPA			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		9.89	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS250401:SR:WB:	Sample-Routine	04/01/2025	09:19	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.25	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKT	RKT250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
RKT	RKT250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.88	mg/l		8157	HACH			
RKT	RKT250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.1	%		8157	HACH			
RKT	RKT250401:FM:WB:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.54	NTU		180.1	USEPA			
RKT	RKT250401:FM:PS:PH:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.08	None		8156	HACH			
RKT	RKT250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	09:41	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.0	ppt		8160	HACH			
RCB	RCB250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.7	deg C		2550	APHA			
RCB	RCB250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.95	mg/l		8157	HACH			
RCB	RCB250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			103.7	%		8157	HACH			
RCB	RCB250401:FM:WB:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.89	NTU		180.1	USEPA			
RCB	RCB250401:FM:PS:PH:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
RCB	RCB250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.9	ppt		8160	HACH			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		113.85	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.77	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		7.79	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			509.41	ug/l	Filtered, field	366.0	USEPA			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		40.42	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB250401:SR:WB:	Sample-Routine	04/01/2025	10:06	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.06	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.9	deg C		2550	APHA			
RWA	RWA250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.00	mg/l		8157	HACH			
RWA	RWA250401:FM:PS:DO:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			104.0	%		8157	HACH			
RWA	RWA250401:FM:WB:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.29	NTU		180.1	USEPA			
RWA	RWA250401:FM:PS:PH:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
RWA	RWA250401:FM:PS:TS:	Field Msr/Obs	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		95.27	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		16.86	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		9.97	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			1000.48	ug/l	Filtered, field	366.0	USEPA			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		27.26	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA250401:SR:WB:	Sample-Routine	04/01/2025	10:29	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.03	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
PLH	PLH250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.45	mg/l		8157	HACH			
PLH	PLH250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.2	%		8157	HACH			
PLH	PLH250402:FM:WB:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.11	NTU		180.1	USEPA			
PLH	PLH250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.00	None		8156	HACH			
PLH	PLH250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.6	ppt		8160	HACH			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		85.02	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.10	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.55	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			248.79	ug/l	Filtered, field	366.0	USEPA			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		4.50	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH250402:SR:WB:	Sample-Routine	04/02/2025	08:34	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		5.86	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLT	PLT250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.6	deg C		2550	APHA			
PLT	PLT250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.44	mg/l		8157	HACH			
PLT	PLT250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.8	%		8157	HACH			
PLT	PLT250402:FM:WB:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.62	NTU		180.1	USEPA			
PLT	PLT250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.01	None		8156	HACH			
PLT	PLT250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		80.89	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.56	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.01	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			223.54	ug/l	Filtered, field	366.0	USEPA			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		5.16	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT250402:SR:WB:	Sample-Routine	04/02/2025	08:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.44	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.8	deg C		2550	APHA			
OCO	OCO250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.54	mg/l		8157	HACH			
OCO	OCO250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.4	%		8157	HACH			
OCO	OCO250402:FM:WB:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.60	NTU		180.1	USEPA			
OCO	OCO250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			7.98	None		8156	HACH			
OCO	OCO250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.0	ppt		8160	HACH			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		73.84	ug/l	Filtered, field	4500-N	APHA			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.25	ug/l	Filtered, field	4500-P	APHA			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.79	ug/l	Filtered, field	365.5	USEPA			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			354.60	ug/l	Filtered, field	366.0	USEPA			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		8.69	ug/l	Filtered, field	353.4	USEPA			
OCO	OCO250402:SR:WB:	Sample-Routine	04/02/2025	09:35	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.27	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OMM	OMM250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.0	deg C		2550	APHA			
OMM	OMM250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.21	mg/l		8157	HACH			
OMM	OMM250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.3	%		8157	HACH			
OMM	OMM250402:FM:WB:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.90	NTU		180.1	USEPA			
OMM	OMM250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			7.95	None		8156	HACH			
OMM	OMM250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		80.75	ug/l	Filtered, field	4500-N	APHA			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.11	ug/l	Filtered, field	4500-P	APHA			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.81	ug/l	Filtered, field	365.5	USEPA			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			408.36	ug/l	Filtered, field	366.0	USEPA			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		7.70	ug/l	Filtered, field	353.4	USEPA			
OMM	OMM250402:SR:WB:	Sample-Routine	04/02/2025	10:01	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		6.87	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OUB	OUB250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.0	deg C		2550	APHA			
OUB	OUB250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.11	mg/l		8157	HACH			
OUB	OUB250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			108.5	%		8157	HACH			
OUB	OUB250402:FM:WB:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			12.20	NTU		180.1	USEPA			
OUB	OUB250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
OUB	OUB250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		69.67	ug/l	Filtered, field	4500-N	APHA			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.46	ug/l	Filtered, field	4500-P	APHA			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.74	ug/l	Filtered, field	365.5	USEPA			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			116.12	ug/l	Filtered, field	366.0	USEPA			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		3.46	ug/l	Filtered, field	353.4	USEPA			
OUB	OUB250402:SR:WB:	Sample-Routine	04/02/2025	10:18	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		0.81	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPP	OPP250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.0	deg C		2550	APHA			
OPP	OPP250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.94	mg/l		8157	HACH			
OPP	OPP250402:FM:PS:DO:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			105.9	%		8157	HACH			
OPP	OPP250402:FM:WB:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			7.09	NTU		180.1	USEPA			
OPP	OPP250402:FM:PS:PH:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.05	None		8156	HACH			
OPP	OPP250402:FM:PS:TS:	Field Msr/Obs	04/02/2025	10:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
