Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
WKB	WKB251001:SR:WB:	Sample-Routine	10/01/2025	07:49	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		6.82	ug/l	Filtered, field	353.4	USEPA			
WKB	WKB251001:SR:WB:	Sample-Routine	10/01/2025	07:49	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.36	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WUL	WUL251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.1	deg C		2550	APHA			
WUL	WUL251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.47	mg/l		8157	HACH			
WUL	WUL251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.8	%		8157	HACH			
WUL	WUL251001:FM:WB:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.88	NTU		180.1	USEPA			
WUL	WUL251001:FM:PS:PH:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
WUL	WUL251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		133.72	ug/l	Filtered, field	4500-N	APHA			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.84	ug/l	Filtered, field	4500-P	APHA			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		7.02	ug/l	Filtered, field	365.5	USEPA			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			234.59	ug/l	Filtered, field	366.0	USEPA			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		62.52	ug/l	Filtered, field	353.4	USEPA			
WUL	WUL251001:SR:WB:	Sample-Routine	10/01/2025	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.62	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WPL	WPL251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.5	deg C		2550	APHA			
WPL	WPL251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.44	mg/l		8157	HACH			
WPL	WPL251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.2	%		8157	HACH			
WPL	WPL251001:FM:WB:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.40	NTU		180.1	USEPA			
WPL	WPL251001:FM:PS:PH:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
WPL	WPL251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			37.0	ppt		8160	HACH			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		74.58	ug/l	Filtered, field	4500-N	APHA			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.51	ug/l	Filtered, field	4500-P	APHA			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.13	ug/l	Filtered, field	365.5	USEPA			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			77.96	ug/l	Filtered, field	366.0	USEPA			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		8.07	ug/l	Filtered, field	353.4	USEPA			
WPL	WPL251001:SR:WB:	Sample-Routine	10/01/2025	08:31	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		0.74	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MMB	MMB251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.6	deg C		2550	APHA			
MMB	MMB251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.39	mg/l		8157	HACH			
MMB	MMB251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.7	%		8157	HACH			
MMB	MMB251001:FM:WB:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.55	NTU		180.1	USEPA			
MMB	MMB251001:FM:PS:PH:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
MMB	MMB251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.8	ppt		8160	HACH			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		96.39	ug/l	Filtered, field	4500-N	APHA			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.26	ug/l	Filtered, field	4500-P	APHA			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.07	ug/l	Filtered, field	365.5	USEPA			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			150.87	ug/l	Filtered, field	366.0	USEPA			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		26.12	ug/l	Filtered, field	353.4	USEPA			
MMB	MMB251001:SR:WB:	Sample-Routine	10/01/2025	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		0.46	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAN	MAN251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
MAN	MAN251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.81	mg/l		8157	HACH			
MAN	MAN251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			104.3	%		8157	HACH			
MAN	MAN251001:FM:WB:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.63	NTU		180.1	USEPA			
MAN	MAN251001:FM:PS:PH:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.03	None		8156	HACH			
MAN	MAN251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.8	ppt		8160	HACH			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		72.63	ug/l	Filtered, field	4500-N	APHA			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.54	ug/l	Filtered, field	4500-P	APHA			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.84	ug/l	Filtered, field	365.5	USEPA			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			208.24	ug/l	Filtered, field	366.0	USEPA			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		3.55	ug/l	Filtered, field	353.4	USEPA			
MAN	MAN251001:SR:WB:	Sample-Routine	10/01/2025	09:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.37	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAS	MAS251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.5	deg C		2550	APHA			
MAS	MAS251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.51	mg/l		8157	HACH			
MAS	MAS251001:FM:PS:DO:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.4	%		8157	HACH			
MAS	MAS251001:FM:WB:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.50	NTU		180.1	USEPA			
MAS	MAS251001:FM:PS:PH:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
MAS	MAS251001:FM:PS:TS:	Field Msr/Obs	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			37.0	ppt		8160	HACH			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		72.26	ug/l	Filtered, field	4500-N	APHA			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.35	ug/l	Filtered, field	4500-P	APHA			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.85	ug/l	Filtered, field	365.5	USEPA			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			102.24	ug/l	Filtered, field	366.0	USEPA			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		5.34	ug/l	Filtered, field	353.4	USEPA			
MAS	MAS251001:SR:WB:	Sample-Routine	10/01/2025	09:37	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.38	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMH	NMH251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.3	deg C		2550	APHA			
NMH	NMH251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.84	mg/l		8157	HACH			
NMH	NMH251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			88.1	%		8157	HACH			
NMH	NMH251002:FM:WB:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.80	NTU		180.1	USEPA			
NMH	NMH251002:FM:PS:PH:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
NMH	NMH251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.3	ppt		8160	HACH			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		127.13	ug/l	Filtered, field	4500-N	APHA			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.90	ug/l	Filtered, field	4500-P	APHA			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		8.73	ug/l	Filtered, field	365.5	USEPA			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			390.89	ug/l	Filtered, field	366.0	USEPA			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		50.06	ug/l	Filtered, field	353.4	USEPA			
NMH	NMH251002:SR:WB:	Sample-Routine	10/02/2025	07:59	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		10.09	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMC	NMC251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.0	deg C		2550	APHA			
NMC	NMC251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.07	mg/l		8157	HACH			
NMC	NMC251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			106.2	%		8157	HACH			
NMC	NMC251002:FM:WB:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.17	NTU		180.1	USEPA			
NMC	NMC251002:FM:PS:PH:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.01	None		8156	HACH			
NMC	NMC251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		206.90	ug/l	Filtered, field	4500-N	APHA			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.14	ug/l	Filtered, field	4500-P	APHA			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		8.46	ug/l	Filtered, field	365.5	USEPA			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			873.75	ug/l	Filtered, field	366.0	USEPA			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		100.84	ug/l	Filtered, field	353.4	USEPA			
NMC	NMC251002:SR:WB:	Sample-Routine	10/02/2025	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		5.40	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NHP	NHP251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.5	deg C		2550	APHA			
NHP	NHP251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.65	mg/l		8157	HACH			
NHP	NHP251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.0	%		8157	HACH			
NHP	NHP251002:FM:WB:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.79	NTU		180.1	USEPA			
NHP	NHP251002:FM:PS:PH:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
NHP	NHP251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.8	ppt		8160	HACH			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		80.12	ug/l	Filtered, field	4500-N	APHA			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.80	ug/l	Filtered, field	4500-P	APHA			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.01	ug/l	Filtered, field	365.5	USEPA			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			129.55	ug/l	Filtered, field	366.0	USEPA			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		10.38	ug/l	Filtered, field	353.4	USEPA			
NHP	NHP251002:SR:WB:	Sample-Routine	10/02/2025	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.14	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NKP	NKP251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
NKP	NKP251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.60	mg/l		8157	HACH			
NKP	NKP251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.4	%		8157	HACH			
NKP	NKP251002:FM:WB:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.83	NTU		180.1	USEPA			
NKP	NKP251002:FM:PS:PH:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
NKP	NKP251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			37.0	ppt		8160	HACH			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		70.38	ug/l	Filtered, field	4500-N	APHA			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.61	ug/l	Filtered, field	4500-P	APHA			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.26	ug/l	Filtered, field	365.5	USEPA			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			58.82	ug/l	Filtered, field	366.0	USEPA			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		1.25	ug/l	Filtered, field	353.4	USEPA			
NKP	NKP251002:SR:WB:	Sample-Routine	10/02/2025	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.13	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NSB	NSB251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.8	deg C		2550	APHA			
NSB	NSB251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.57	mg/l		8157	HACH			
NSB	NSB251002:FM:PS:DO:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.7	%		8157	HACH			
NSB	NSB251002:FM:WB:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			7.74	NTU		180.1	USEPA			
NSB	NSB251002:FM:PS:PH:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
NSB	NSB251002:FM:PS:TS:	Field Msr/Obs	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.7	ppt		8160	HACH			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		94.93	ug/l	Filtered, field	4500-N	APHA			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.48	ug/l	Filtered, field	4500-P	APHA			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		9.68	ug/l	Filtered, field	365.5	USEPA			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			273.54	ug/l	Filtered, field	366.0	USEPA			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		21.50	ug/l	Filtered, field	353.4	USEPA			
NSB	NSB251002:SR:WB:	Sample-Routine	10/02/2025	09:33	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.54	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
